기준_년_코드,기준_분기_코드,상권_코드,유사_업종_점포_수
2020,3,2111089,569
2020,3,2111090,239
2020,4,2110001,177
2020,4,2110002,199
2020,4,2110003,398
2020,4,2110004,422
2020,4,2110005,395
2020,4,2110006,115
2020,4,2110007,710
2020,4,2110008,1252
2020,4,2110009,189
2020,4,2110010,412
2020,4,2110011,77
2020,4,2110012,2170
2020,4,2110013,1124
2020,4,2110014,198
2020,4,2110015,579
2020,4,2110016,176
2020,4,2110017,753
2020,4,2110018,966
2020,4,2110019,1872
2020,4,2110020,490
2020,4,2110021,1128
2020,4,2110022,832
2020,4,2110023,563
2020,4,2110024,688
2020,4,2110025,884
2020,4,2110026,1141
2020,4,2110027,702
2020,4,2110028,1071
2020,4,2110029,2230
2020,4,2110030,1662
2020,4,2110031,309
2020,4,2110032,5752
2020,4,2110033,680
2020,4,2110034,5161
2020,4,2110035,1733
2020,4,2110036,1129
2020,4,2110037,957
2020,4,2110038,479
2020,4,2110039,3194
2020,4,2110040,792
2020,4,2110041,1072
2020,4,2110042,630
2020,4,2110043,1259
2020,4,2110044,790
2020,4,2110045,1653
2020,4,2110046,500
2020,4,2110047,1000
2020,4,2110048,2528
2020,4,2110049,1207
2020,4,2110050,1002
2020,4,2110051,1346
2020,4,2110052,1132
2020,4,2110053,1327
2020,4,2110054,1164
2020,4,2110055,3332
2020,4,2110056,1896
2020,4,2110057,1209
2020,4,2110058,2563
2020,4,2110059,632
2020,4,2110060,1092
2020,4,2110061,697
2020,4,2110062,1234
2020,4,2110063,3047
2020,4,2110064,1052
2020,4,2110065,1845
2020,4,2110066,1066
2020,4,2110067,1552
2020,4,2110068,1936
2020,4,2110069,1632
2020,4,2110070,171
2020,4,2110071,324
2020,4,2110072,706
2020,4,2110073,765
2020,4,2110074,1382
2020,4,2110075,1680
2020,4,2110076,435
2020,4,2110077,682
2020,4,2110078,332
2020,4,2110079,1284
2020,4,2110080,645
2020,4,2110081,859
2020,4,2110082,1603
2020,4,2110083,140
2020,4,2110084,912
2020,4,2110085,1158
2020,4,2110086,2159
2020,4,2110087,1507
2020,4,2110088,689
2020,4,2110089,199
2020,4,2110090,735
2020,4,2110091,952
2020,4,2110092,927
2020,4,2110093,1884
2020,4,2110094,351
2020,4,2110095,1228
2020,4,2110096,211
2020,4,2110097,479
2020,4,2110098,504
2020,4,2110099,737
2020,4,2110100,244
2020,4,2110101,345
2020,4,2110102,561
2020,4,2110103,459
2020,4,2110104,847
2020,4,2110105,1062
2020,4,2110106,253
2020,4,2110107,730
2020,4,2110108,384
2020,4,2110109,543
2020,4,2110110,876
2020,4,2110111,181
2020,4,2110112,1066
2020,4,2110113,182
2020,4,2110114,873
2020,4,2110115,1570
2020,4,2110116,1434
2020,4,2110117,1354
2020,4,2110118,1155
2020,4,2110119,1193
2020,4,2110120,530
2020,4,2110121,686
2020,4,2110122,1076
2020,4,2110123,601
2020,4,2110124,986
2020,4,2110125,713
2020,4,2110126,997
2020,4,2110127,889
2020,4,2110128,1345
2020,4,2110129,952
2020,4,2110130,887
2020,4,2110131,2204
2020,4,2110132,819
2020,4,2110133,1504
2020,4,2110134,1249
2020,4,2110135,1076
2020,4,2110136,2430
2020,4,2110137,2151
2020,4,2110138,1022
2020,4,2110139,1125
2020,4,2110140,2470
2020,4,2110141,1643
2020,4,2110142,1684
2020,4,2110143,569
2020,4,2110144,1254
2020,4,2110145,747
2020,4,2110146,755
2020,4,2110147,1187
2020,4,2110148,784
2020,4,2110149,449
2020,4,2110150,1237
2020,4,2110151,946
2020,4,2110152,725
2020,4,2110153,1671
2020,4,2110154,1636
2020,4,2110155,1492
2020,4,2110156,1340
2020,4,2110157,901
2020,4,2110158,1355
2020,4,2110159,2415
2020,4,2110160,588
2020,4,2110161,1319
2020,4,2110162,1490
2020,4,2110163,816
2020,4,2110164,751
2020,4,2110165,1289
2020,4,2110166,1905
2020,4,2110167,1683
2020,4,2110168,542
2020,4,2110169,807
2020,4,2110170,1505
2020,4,2110171,755
2020,4,2110172,903
2020,4,2110173,1719
2020,4,2110174,1494
2020,4,2110175,1404
2020,4,2110176,974
2020,4,2110177,458
2020,4,2110178,385
2020,4,2110179,392
2020,4,2110180,560
2020,4,2110181,1602
2020,4,2110182,1109
2020,4,2110183,797
2020,4,2110184,956
2020,4,2110185,850
2020,4,2110186,611
2020,4,2110187,1173
2020,4,2110188,901
2020,4,2110189,1180
2020,4,2110190,1058
2020,4,2110191,694
2020,4,2110192,1577
2020,4,2110193,558
2020,4,2110194,1323
2020,4,2110195,2352
2020,4,2110196,481
2020,4,2110197,183
2020,4,2110198,1316
2020,4,2110199,1112
2020,4,2110200,779
2020,4,2110201,522
2020,4,2110202,528
2020,4,2110203,988
2020,4,2110204,875
2020,4,2110205,1317
2020,4,2110206,740
2020,4,2110207,960
2020,4,2110208,1077
2020,4,2110209,536
2020,4,2110210,1015
2020,4,2110211,1006
2020,4,2110212,1534
2020,4,2110213,914
2020,4,2110214,636
2020,4,2110215,855
2020,4,2110216,734
2020,4,2110217,1844
2020,4,2110218,1139
2020,4,2110219,961
2020,4,2110220,1154
2020,4,2110221,414
2020,4,2110222,375
2020,4,2110223,1527
2020,4,2110224,776
2020,4,2110225,1322
2020,4,2110226,2752
2020,4,2110227,1019
2020,4,2110228,1999
2020,4,2110229,1717
2020,4,2110230,1632
2020,4,2110231,390
2020,4,2110232,1058
2020,4,2110233,945
2020,4,2110234,950
2020,4,2110235,488
2020,4,2110236,1378
2020,4,2110237,1235
2020,4,2110238,649
2020,4,2110239,594
2020,4,2110240,927
2020,4,2110241,1329
2020,4,2110242,644
2020,4,2110243,1179
2020,4,2110244,1120
2020,4,2110245,954
2020,4,2110246,1272
2020,4,2110247,1244
2020,4,2110248,690
2020,4,2110249,1340
2020,4,2110250,677
2020,4,2110251,944
2020,4,2110252,857
2020,4,2110253,816
2020,4,2110254,1109
2020,4,2110255,1524
2020,4,2110256,1619
2020,4,2110257,914
2020,4,2110258,1197
2020,4,2110259,1458
2020,4,2110260,1069
2020,4,2110261,1629
2020,4,2110262,1356
2020,4,2110263,1605
2020,4,2110264,1704
2020,4,2110265,1813
2020,4,2110266,1382
2020,4,2110267,1206
2020,4,2110268,931
2020,4,2110269,816
2020,4,2110270,611
2020,4,2110271,480
2020,4,2110272,1088
2020,4,2110273,1095
2020,4,2110274,927
2020,4,2110275,1135
2020,4,2110276,164
2020,4,2110277,1337
2020,4,2110278,1060
2020,4,2110279,250
2020,4,2110280,202
2020,4,2110281,165
2020,4,2110282,186
2020,4,2110283,362
2020,4,2110284,184
2020,4,2110285,420
2020,4,2110286,851
2020,4,2110287,266
2020,4,2110288,775
2020,4,2110289,868
2020,4,2110290,369
2020,4,2110291,1056
2020,4,2110292,530
2020,4,2110293,1519
2020,4,2110294,881
2020,4,2110295,1030
2020,4,2110296,1323
2020,4,2110297,2132
2020,4,2110298,633
2020,4,2110299,1161
2020,4,2110300,2256
2020,4,2110301,1524
2020,4,2110302,780
2020,4,2110303,1607
2020,4,2110304,1125
2020,4,2110305,954
2020,4,2110306,585
2020,4,2110307,817
2020,4,2110308,912
2020,4,2110309,937
2020,4,2110310,547
2020,4,2110311,100
2020,4,2110312,578
2020,4,2110313,1128
2020,4,2110314,1077
2020,4,2110315,787
2020,4,2110316,1937
2020,4,2110317,431
2020,4,2110318,1153
2020,4,2110319,941
2020,4,2110320,444
2020,4,2110321,592
2020,4,2110322,336
2020,4,2110323,704
2020,4,2110324,741
2020,4,2110325,612
2020,4,2110326,364
2020,4,2110327,610
2020,4,2110328,482
2020,4,2110329,494
2020,4,2110330,768
2020,4,2110331,936
2020,4,2110332,662
2020,4,2110333,1038
2020,4,2110334,880
2020,4,2110335,1089
2020,4,2110336,567
2020,4,2110337,328
2020,4,2110338,221
2020,4,2110339,320
2020,4,2110340,375
2020,4,2110341,213
2020,4,2110342,339
2020,4,2110343,718
2020,4,2110344,180
2020,4,2110345,473
2020,4,2110346,540
2020,4,2110347,159
2020,4,2110348,793
2020,4,2110349,372
2020,4,2110350,605
2020,4,2110351,637
2020,4,2110352,622
2020,4,2110353,901
2020,4,2110354,639
2020,4,2110355,986
2020,4,2110356,752
2020,4,2110357,972
2020,4,2110358,1383
2020,4,2110359,1699
2020,4,2110360,1619
2020,4,2110361,807
2020,4,2110362,913
2020,4,2110363,699
2020,4,2110364,1412
2020,4,2110365,1219
2020,4,2110366,1159
2020,4,2110367,2170
2020,4,2110368,1128
2020,4,2110369,1897
2020,4,2110370,1222
2020,4,2110371,994
2020,4,2110372,1265
2020,4,2110373,1840
2020,4,2110374,1261
2020,4,2110375,568
2020,4,2110376,2001
2020,4,2110377,1514
2020,4,2110378,792
2020,4,2110379,274
2020,4,2110380,318
2020,4,2110381,325
2020,4,2110382,355
2020,4,2110383,337
2020,4,2110384,299
2020,4,2110385,189
2020,4,2110386,104
2020,4,2110387,411
2020,4,2110388,609
2020,4,2110389,606
2020,4,2110390,823
2020,4,2110391,391
2020,4,2110392,405
2020,4,2110393,493
2020,4,2110394,1225
2020,4,2110395,1027
2020,4,2110396,1137
2020,4,2110397,846
2020,4,2110398,1097
2020,4,2110399,1201
2020,4,2110400,1208
2020,4,2110401,881
2020,4,2110402,1111
2020,4,2110403,1657
2020,4,2110404,1184
2020,4,2110405,1487
2020,4,2110406,550
2020,4,2110407,1115
2020,4,2110408,804
2020,4,2110409,1110
2020,4,2110410,1568
2020,4,2110411,915
2020,4,2110412,182
2020,4,2110413,502
2020,4,2110414,262
2020,4,2110415,1275
2020,4,2110416,653
2020,4,2110417,292
2020,4,2110418,510
2020,4,2110419,1114
2020,4,2110420,579
2020,4,2110421,820
2020,4,2110422,1053
2020,4,2110423,1144
2020,4,2110424,1528
2020,4,2110425,1947
2020,4,2110426,1537
2020,4,2110427,346
2020,4,2110428,1823
2020,4,2110429,1688
2020,4,2110430,850
2020,4,2110431,1230
2020,4,2110432,461
2020,4,2110433,1658
2020,4,2110434,1340
2020,4,2110435,400
2020,4,2110436,924
2020,4,2110437,726
2020,4,2110438,1214
2020,4,2110439,504
2020,4,2110440,345
2020,4,2110441,347
2020,4,2110442,126
2020,4,2110443,293
2020,4,2110444,443
2020,4,2110445,374
2020,4,2110446,246
2020,4,2110447,299
2020,4,2110448,420
2020,4,2110449,669
2020,4,2110450,1101
2020,4,2110451,851
2020,4,2110452,888
2020,4,2110453,1331
2020,4,2110454,1061
2020,4,2110455,1405
2020,4,2110456,1137
2020,4,2110457,1068
2020,4,2110458,1083
2020,4,2110459,1348
2020,4,2110460,1331
2020,4,2110461,980
2020,4,2110462,644
2020,4,2110463,1055
2020,4,2110464,1671
2020,4,2110465,1934
2020,4,2110466,1144
2020,4,2110467,780
2020,4,2110468,1980
2020,4,2110469,1667
2020,4,2110470,1158
2020,4,2110471,1449
2020,4,2110472,1842
2020,4,2110473,1578
2020,4,2110474,799
2020,4,2110475,1082
2020,4,2110476,679
2020,4,2110477,1475
2020,4,2110478,1108
2020,4,2110479,1327
2020,4,2110480,1069
2020,4,2110481,1808
2020,4,2110482,286
2020,4,2110483,640
2020,4,2110484,2002
2020,4,2110485,584
2020,4,2110486,1013
2020,4,2110487,1409
2020,4,2110488,1000
2020,4,2110489,984
2020,4,2110490,785
2020,4,2110491,221
2020,4,2110492,79
2020,4,2110493,265
2020,4,2110494,363
2020,4,2110495,1209
2020,4,2110496,1029
2020,4,2110497,764
2020,4,2110498,1396
2020,4,2110499,723
2020,4,2110500,566
2020,4,2110501,692
2020,4,2110502,1074
2020,4,2110503,896
2020,4,2110504,266
2020,4,2110505,456
2020,4,2110506,873
2020,4,2110507,1222
2020,4,2110508,1077
2020,4,2110509,2060
2020,4,2110510,368
2020,4,2110511,1174
2020,4,2110512,483
2020,4,2110513,658
2020,4,2110514,1908
2020,4,2110515,117
2020,4,2110516,312
2020,4,2110517,304
2020,4,2110518,311
2020,4,2110519,356
2020,4,2110520,2105
2020,4,2110521,975
2020,4,2110522,746
2020,4,2110523,186
2020,4,2110524,361
2020,4,2110525,926
2020,4,2110526,374
2020,4,2110527,1374
2020,4,2110528,881
2020,4,2110529,1185
2020,4,2110530,892
2020,4,2110531,172
2020,4,2110532,873
2020,4,2110533,762
2020,4,2110534,555
2020,4,2110535,772
2020,4,2110536,888
2020,4,2110537,949
2020,4,2110538,863
2020,4,2110539,1063
2020,4,2110540,462
2020,4,2110541,1225
2020,4,2110542,1045
2020,4,2110543,352
2020,4,2110544,2706
2020,4,2110545,842
2020,4,2110546,695
2020,4,2110547,1687
2020,4,2110548,1222
2020,4,2110549,852
2020,4,2110550,1928
2020,4,2110551,1314
2020,4,2110552,625
2020,4,2110553,734
2020,4,2110554,1909
2020,4,2110555,1234
2020,4,2110556,341
2020,4,2110557,1477
2020,4,2110558,1491
2020,4,2110559,2040
2020,4,2110560,1296
2020,4,2110561,1475
2020,4,2110562,2019
2020,4,2110563,744
2020,4,2110564,2274
2020,4,2110565,1583
2020,4,2110566,3549
2020,4,2110567,500
2020,4,2110568,498
2020,4,2110569,1937
2020,4,2110570,462
2020,4,2110571,994
2020,4,2110572,2113
2020,4,2110573,755
2020,4,2110574,655
2020,4,2110575,1205
2020,4,2110576,1235
2020,4,2110577,1330
2020,4,2110578,1153
2020,4,2110579,793
2020,4,2110580,571
2020,4,2110581,1185
2020,4,2110582,1057
2020,4,2110583,806
2020,4,2110584,996
2020,4,2110585,926
2020,4,2110586,1753
2020,4,2110587,1105
2020,4,2110588,576
2020,4,2110589,573
2020,4,2110590,512
2020,4,2110591,766
2020,4,2110592,657
2020,4,2110593,705
2020,4,2110594,351
2020,4,2110595,1256
2020,4,2110596,624
2020,4,2110597,1532
2020,4,2110598,724
2020,4,2110599,1204
2020,4,2110600,771
2020,4,2110601,1140
2020,4,2110602,635
2020,4,2110603,429
2020,4,2110604,997
2020,4,2110605,602
2020,4,2110606,1252
2020,4,2110607,675
2020,4,2110608,1148
2020,4,2110609,900
2020,4,2110610,439
2020,4,2110611,1145
2020,4,2110612,1910
2020,4,2110613,1081
2020,4,2110614,1473
2020,4,2110615,929
2020,4,2110616,970
2020,4,2110617,1159
2020,4,2110618,1587
2020,4,2110619,892
2020,4,2110620,1197
2020,4,2110621,1263
2020,4,2110622,993
2020,4,2110623,328
2020,4,2110624,373
2020,4,2110625,1197
2020,4,2110626,891
2020,4,2110627,1214
2020,4,2110628,380
2020,4,2110629,1077
2020,4,2110630,1536
2020,4,2110631,996
2020,4,2110632,1003
2020,4,2110633,903
2020,4,2110634,1087
2020,4,2110635,1073
2020,4,2110636,1055
2020,4,2110637,831
2020,4,2110638,1804
2020,4,2110639,984
2020,4,2110640,449
2020,4,2110641,556
2020,4,2110642,85
2020,4,2110643,1266
2020,4,2110644,725
2020,4,2110645,1243
2020,4,2110646,1991
2020,4,2110647,1868
2020,4,2110648,986
2020,4,2110649,1021
2020,4,2110650,624
2020,4,2110651,1377
2020,4,2110652,721
2020,4,2110653,1655
2020,4,2110654,2257
2020,4,2110655,1689
2020,4,2110656,1745
2020,4,2110657,1467
2020,4,2110658,1203
2020,4,2110659,1611
2020,4,2110660,1875
2020,4,2110661,777
2020,4,2110662,1573
2020,4,2110663,913
2020,4,2110664,921
2020,4,2110665,1690
2020,4,2110666,433
2020,4,2110667,876
2020,4,2110668,1872
2020,4,2110669,748
2020,4,2110670,796
2020,4,2110671,1817
2020,4,2110672,427
2020,4,2110673,1668
2020,4,2110674,403
2020,4,2110675,1454
2020,4,2110676,951
2020,4,2110677,917
2020,4,2110678,503
2020,4,2110679,733
2020,4,2110680,230
2020,4,2110681,278
2020,4,2110682,267
2020,4,2110683,181
2020,4,2110684,214
2020,4,2110685,174
2020,4,2110686,562
2020,4,2110687,305
2020,4,2110688,595
2020,4,2110689,959
2020,4,2110690,1242
2020,4,2110691,575
2020,4,2110692,801
2020,4,2110693,503
2020,4,2110694,1054
2020,4,2110695,1273
2020,4,2110696,962
2020,4,2110697,480
2020,4,2110698,1002
2020,4,2110699,506
2020,4,2110700,1095
2020,4,2110701,626
2020,4,2110702,852
2020,4,2110703,1364
2020,4,2110704,816
2020,4,2110705,788
2020,4,2110706,791
2020,4,2110707,737
2020,4,2110708,869
2020,4,2110709,598
2020,4,2110710,3717
2020,4,2110711,1415
2020,4,2110712,1714
2020,4,2110713,1751
2020,4,2110714,2024
2020,4,2110715,1089
2020,4,2110716,1001
2020,4,2110717,3384
2020,4,2110718,1734
2020,4,2110719,1160
2020,4,2110720,1427
2020,4,2110721,1702
2020,4,2110722,2184
2020,4,2110723,2876
2020,4,2110724,1494
2020,4,2110725,2426
2020,4,2110726,162
2020,4,2110727,1161
2020,4,2110728,1652
2020,4,2110729,1676
2020,4,2110730,1306
2020,4,2110731,1121
2020,4,2110732,1411
2020,4,2110733,728
2020,4,2110734,890
2020,4,2110735,1454
2020,4,2110736,1825
2020,4,2110737,1274
2020,4,2110738,1614
2020,4,2110739,830
2020,4,2110740,1687
2020,4,2110741,920
2020,4,2110742,583
2020,4,2110743,1771
2020,4,2110744,1332
2020,4,2110745,778
2020,4,2110746,1322
2020,4,2110747,150
2020,4,2110748,863
2020,4,2110749,907
2020,4,2110750,864
2020,4,2110751,1002
2020,4,2110752,901
2020,4,2110753,1020
2020,4,2110754,1046
2020,4,2110755,700
2020,4,2110756,594
2020,4,2110757,693
2020,4,2110758,928
2020,4,2110759,2017
2020,4,2110760,1069
2020,4,2110761,1055
2020,4,2110762,1362
2020,4,2110763,1083
2020,4,2110764,978
2020,4,2110765,1737
2020,4,2110766,1816
2020,4,2110767,1479
2020,4,2110768,1140
2020,4,2110769,959
2020,4,2110770,1522
2020,4,2110771,1151
2020,4,2110772,615
2020,4,2110773,743
2020,4,2110774,942
2020,4,2110775,1023
2020,4,2110776,1174
2020,4,2110777,1442
2020,4,2110778,2190
2020,4,2110779,456
2020,4,2110780,472
2020,4,2110781,1087
2020,4,2110782,1536
2020,4,2110783,1101
2020,4,2110784,752
2020,4,2110785,757
2020,4,2110786,853
2020,4,2110787,872
2020,4,2110788,1328
2020,4,2110789,1142
2020,4,2110790,929
2020,4,2110791,367
2020,4,2110792,1410
2020,4,2110793,489
2020,4,2110794,780
2020,4,2110795,978
2020,4,2110796,767
2020,4,2110797,401
2020,4,2110798,519
2020,4,2110799,910
2020,4,2110800,1202
2020,4,2110801,366
2020,4,2110802,588
2020,4,2110803,906
2020,4,2110804,943
2020,4,2110805,501
2020,4,2110806,281
2020,4,2110807,1010
2020,4,2110808,950
2020,4,2110809,724
2020,4,2110810,1129
2020,4,2110811,885
2020,4,2110812,819
2020,4,2110813,1080
2020,4,2110814,899
2020,4,2110815,1106
2020,4,2110816,554
2020,4,2110817,711
2020,4,2110818,826
2020,4,2110819,1372
2020,4,2110820,630
2020,4,2110821,1110
2020,4,2110822,861
2020,4,2110823,1354
2020,4,2110824,412
2020,4,2110825,1356
2020,4,2110826,1263
2020,4,2110827,1083
2020,4,2110828,1767
2020,4,2110829,940
2020,4,2110830,743
2020,4,2110831,438
2020,4,2110832,1922
2020,4,2110833,818
2020,4,2110834,687
2020,4,2110835,737
2020,4,2110836,1023
2020,4,2110837,1091
2020,4,2110838,504
2020,4,2110839,579
2020,4,2110840,787
2020,4,2110841,580
2020,4,2110842,789
2020,4,2110843,322
2020,4,2110844,190
2020,4,2110845,112
2020,4,2110846,1194
2020,4,2110847,476
2020,4,2110848,1468
2020,4,2110849,2004
2020,4,2110850,2555
2020,4,2110851,1334
2020,4,2110852,1339
2020,4,2110853,1575
2020,4,2110854,837
2020,4,2110855,1583
2020,4,2110856,1201
2020,4,2110857,744
2020,4,2110858,743
2020,4,2110859,176
2020,4,2110860,951
2020,4,2110861,1621
2020,4,2110862,836
2020,4,2110863,903
2020,4,2110864,699
2020,4,2110865,977
2020,4,2110866,549
2020,4,2110867,1207
2020,4,2110868,1298
2020,4,2110869,2858
2020,4,2110870,66
2020,4,2110871,1471
2020,4,2110872,530
2020,4,2110873,1464
2020,4,2110874,804
2020,4,2110875,941
2020,4,2110876,986
2020,4,2110877,2235
2020,4,2110878,244
2020,4,2110879,926
2020,4,2110880,1177
2020,4,2110881,1655
2020,4,2110882,1334
2020,4,2110883,1032
2020,4,2110884,1210
2020,4,2110885,538
2020,4,2110886,823
2020,4,2110887,650
2020,4,2110888,689
2020,4,2110889,995
2020,4,2110890,1174
2020,4,2110891,676
2020,4,2110892,2797
2020,4,2110893,125
2020,4,2110894,344
2020,4,2110895,2121
2020,4,2110896,820
2020,4,2110897,2240
2020,4,2110898,411
2020,4,2110899,902
2020,4,2110900,1178
2020,4,2110901,659
2020,4,2110902,1293
2020,4,2110903,1238
2020,4,2110904,1343
2020,4,2110905,956
2020,4,2110906,833
2020,4,2110907,1718
2020,4,2110908,621
2020,4,2110909,52
2020,4,2110910,1126
2020,4,2110911,315
2020,4,2110912,641
2020,4,2110913,552
2020,4,2110914,1009
2020,4,2110915,591
2020,4,2110916,1564
2020,4,2110917,212
2020,4,2110918,1093
2020,4,2110919,914
2020,4,2110920,685
2020,4,2110921,612
2020,4,2110922,1172
2020,4,2110923,675
2020,4,2110924,970
2020,4,2110925,782
2020,4,2110926,1004
2020,4,2110927,355
2020,4,2110928,1988
2020,4,2110929,2415
2020,4,2110930,1245
2020,4,2110931,53
2020,4,2110932,561
2020,4,2110933,574
2020,4,2110934,268
2020,4,2110935,703
2020,4,2110936,459
2020,4,2110937,695
2020,4,2110938,487
2020,4,2110939,2417
2020,4,2110940,1064
2020,4,2110941,642
2020,4,2110942,1922
2020,4,2110943,1388
2020,4,2110944,179
2020,4,2110945,162
2020,4,2110946,169
2020,4,2110947,193
2020,4,2110948,58
2020,4,2110949,1721
2020,4,2110950,1406
2020,4,2110951,2182
2020,4,2110952,1240
2020,4,2110953,1685
2020,4,2110954,2445
2020,4,2110955,2616
2020,4,2110956,1553
2020,4,2110957,1711
2020,4,2110958,2391
2020,4,2110959,1298
2020,4,2110960,1301
2020,4,2110961,1780
2020,4,2110962,1360
2020,4,2110963,1668
2020,4,2110964,709
2020,4,2110965,1614
2020,4,2110966,2229
2020,4,2110967,2113
2020,4,2110968,1664
2020,4,2110969,2405
2020,4,2110970,1252
2020,4,2110971,2822
2020,4,2110972,1297
2020,4,2110973,1595
2020,4,2110974,915
2020,4,2110975,507
2020,4,2110976,1515
2020,4,2110977,1468
2020,4,2110978,585
2020,4,2110979,1265
2020,4,2110980,1212
2020,4,2110981,1906
2020,4,2110982,501
2020,4,2110983,981
2020,4,2110984,845
2020,4,2110985,876
2020,4,2110986,1037
2020,4,2110987,726
2020,4,2110988,615
2020,4,2110989,2259
2020,4,2110990,564
2020,4,2110991,1695
2020,4,2110992,2937
2020,4,2110993,59
2020,4,2110994,288
2020,4,2110995,778
2020,4,2110996,1529
2020,4,2110997,968
2020,4,2110998,223
2020,4,2110999,414
2020,4,2111000,171
2020,4,2111001,258
2020,4,2111002,125
2020,4,2111003,1431
2020,4,2111004,2969
2020,4,2111005,1181
2020,4,2111006,2096
2020,4,2111007,1010
2020,4,2111008,1333
2020,4,2111009,602
2020,4,2111010,1838
2020,4,2111011,312
2020,4,2111012,1901
2020,4,2111013,2283
2020,4,2111014,1904
2020,4,2111015,2756
2020,4,2111016,2174
2020,4,2111017,1109
2020,4,2111018,392
2020,4,2111019,1456
2020,4,2111020,682
2020,4,2111021,2095
2020,4,2111022,1323
2020,4,2111023,2215
2020,4,2111024,1713
2020,4,2111025,981
2020,4,2111026,2520
2020,4,2111027,1383
2020,4,2111028,2573
2020,4,2111029,670
2020,4,2111030,743
2020,4,2111031,853
2020,4,2111032,1012
2020,4,2111033,376
2020,4,2111034,648
2020,4,2111035,665
2020,4,2111036,557
2020,4,2111037,485
2020,4,2111038,593
2020,4,2111039,772
2020,4,2111040,539
2020,4,2111041,356
2020,4,2111042,1338
2020,4,2111043,508
2020,4,2111044,1035
2020,4,2111045,411
2020,4,2111046,1383
2020,4,2111047,420
2020,4,2111048,1390
2020,4,2111049,1374
2020,4,2111050,858
2020,4,2111051,2637
2020,4,2111052,1140
2020,4,2111053,1255
2020,4,2111054,745
2020,4,2111055,354
2020,4,2111056,1643
2020,4,2111057,1494
2020,4,2111058,731
2020,4,2111059,2951
2020,4,2111060,2023
2020,4,2111061,1757
2020,4,2111062,1349
2020,4,2111063,2055
2020,4,2111064,1617
2020,4,2111065,798
2020,4,2111066,1005
2020,4,2111067,2551
2020,4,2111068,1210
2020,4,2111069,1103
2020,4,2111070,845
2020,4,2111071,989
2020,4,2111072,1390
2020,4,2111073,1968
2020,4,2111074,995
2020,4,2111075,1497
2020,4,2111076,1013
2020,4,2111077,2733
2020,4,2111078,1725
2020,4,2111079,784
2020,4,2111080,1346
2020,4,2111081,537
2020,4,2111082,385
2020,4,2111083,894
2020,4,2111084,391
2020,4,2111085,444
2020,4,2111086,347
2020,4,2111087,135
2020,4,2111088,375
2020,4,2111089,567
2020,4,2111090,237
